ID,ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved
4204,2029-07-05,28,41285,608,Employed,Master,6,16887,60,Divorced,2,Mortgage,547,0.0774607287721435,3,3,0.0741912249549765,0,Other,0,22,1,8728,786,127402,192320,3440.4166666666665,0.8685305540591034,5,9934,0.217887,0.231038044998892,477.0601611253174,0.2976558540269785,0
4205,2029-07-06,41,144489,601,Employed,Bachelor,20,17841,60,Married,0,Rent,366,0.0792381852568231,2,0,0.1839632765307868,0,Home,0,22,24,16883,1813,18696,29307,12040.75,0.6544917524115097,8,5649,0.222341,0.196963092489173,469.66769918182905,0.0694032929162908,1
4206,2029-07-07,32,87242,601,Employed,Associate,9,28308,24,Single,0,Own,311,0.1475728694815888,0,1,0.1423777595629358,0,Education,0,22,11,17531,323,103354,17309,7270.166666666667,0.6610839076855762,5,86045,0.202808,0.2136379445306933,1459.6882673775508,0.2435553885574678,1
4207,2029-07-08,45,81833,528,Employed,Bachelor,21,12799,72,Divorced,0,Mortgage,328,0.1329918712791929,2,0,0.5104667668012262,0,Debt Consolidation,0,33,29,1171,1347,87454,29780,6819.416666666667,0.8286853820600868,5,57674,0.263799,0.250750025761791,345.3582141478988,0.0987413215912258,1
4208,2029-07-09,18,35770,560,Unemployed,High School,0,55328,24,Married,1,Mortgage,484,0.2649358510079569,1,0,0.2353585934004012,0,Home,0,29,15,532,247,62307,10588,2980.833333333333,0.7912066626144209,4,51719,0.250328,0.2645773083500229,2993.560167666682,1.1666402575342516,0
4209,2029-07-10,29,49294,536,Employed,Associate,7,20875,24,Married,3,Mortgage,546,0.2552939555148997,3,0,0.4884974597108221,0,Debt Consolidation,0,16,2,860,188,142281,161825,4107.833333333333,0.9693237439213188,3,9621,0.227875,0.2248457071987083,1087.9582471836104,0.3977664414777321,0
4210,2029-07-11,26,29967,601,Employed,Associate,4,7967,84,Married,1,Own,352,0.6276969313909555,3,1,0.1605552976864283,0,Home,0,20,4,9050,560,50949,198633,2497.25,0.8065015049433274,2,4667,0.232467,0.2340383391469864,193.5994759765501,0.2184801185209931,0
4211,2029-07-12,36,26193,600,Employed,High School,15,34217,48,Widowed,1,Rent,1077,0.3850277739329727,4,0,0.0659491746693919,0,Other,0,24,6,907,1225,222088,9181,2182.75,0.9447242966311776,5,212907,0.229217,0.2411365690945354,1117.6880717329454,1.005469280372441,0
4212,2029-07-13,33,74714,583,Employed,Bachelor,12,19401,108,Single,0,Mortgage,394,0.1240632177871571,2,1,0.1317030458198591,0,Education,0,16,6,2460,766,62518,7110,6226.166666666667,0.9097259213158976,3,55408,0.272901,0.2365474710265604,435.3082490027381,0.1331972453359859,0
4213,2029-07-14,49,38817,553,Employed,Bachelor,25,25057,36,Married,1,Other,559,0.6695828962938919,0,0,0.1859309631384514,0,Debt Consolidation,0,16,23,7487,1260,97310,23869,3234.75,0.8278201110318513,8,73441,0.233557,0.2710989278426686,1024.4352489150774,0.4895077668799992,0
4214,2029-07-15,18,42795,554,Employed,High School,0,34737,60,Married,2,Mortgage,428,0.1906841401510016,3,0,0.2082280025093108,0,Auto,0,22,22,3267,2869,39234,22530,3566.25,0.79642352683211,10,16704,0.262737,0.245105622138599,1009.6336239621228,0.403121941524605,0
4215,2029-07-16,40,48548,593,Self-Employed,Bachelor,18,20893,48,Single,2,Rent,390,0.7219558469323387,2,0,0.0380115015223176,0,Home,0,25,10,2181,1972,35477,17868,4045.6666666666665,0.9092329498047494,3,17609,0.219393,0.1900889539812038,624.8012456161279,0.2508365936267928,0
4216,2029-07-17,46,177974,483,Employed,High School,24,48603,12,Single,2,Mortgage,244,0.1081898392881882,4,1,0.3066919367410292,0,Education,0,22,19,4280,651,111745,30219,14831.166666666666,0.9022282715028656,3,81526,0.272103,0.2765304012960206,4682.234092767197,0.3321541860789012,1
4217,2029-07-18,62,52962,602,Employed,High School,38,24452,84,Widowed,2,Own,335,0.1524387034583691,2,1,0.2600211431847483,0,Home,0,23,29,14213,2362,106543,10816,4413.5,0.810717122291309,5,95727,0.248452,0.2318419005517926,590.8197271247144,0.2097699619632297,0
4218,2029-07-19,34,102960,504,Self-Employed,Bachelor,14,24626,36,Single,4,Mortgage,782,0.3597389544179504,1,0,0.112804249937645,0,Auto,0,27,5,2683,184,195992,24746,8580.0,0.8115569100601272,7,171246,0.257626,0.2615298736352959,994.2048392076596,0.2070168810265337,1
4219,2029-07-20,43,81385,625,Employed,Associate,20,49258,72,Married,1,Mortgage,169,0.2907707020886887,3,1,0.3191195766534401,0,Other,0,26,3,9000,2125,11125,10701,6782.083333333333,0.5876162087781805,8,1656,0.251758,0.2522397785817156,1333.6493937543144,0.221561623457047,0
4220,2029-07-21,18,41354,603,Employed,Bachelor,0,51104,24,Divorced,0,Mortgage,777,0.127706610717403,1,2,0.2667120194869974,0,Auto,0,30,12,9014,2523,650783,82574,3446.1666666666665,0.8352061272868757,3,568209,0.224604,0.2087265494836007,2622.816903245221,0.9865503419002432,0
4221,2029-07-22,18,15414,557,Employed,High School,0,13522,60,Single,2,Other,1071,0.388248516475395,4,0,0.3663327281822585,0,Auto,0,21,4,3773,169,4875,111034,1284.5,0.919386825572106,6,1907,0.240022,0.2471601708149534,394.6404899921525,1.1410202335478026,0
4222,2029-07-23,50,56366,646,Employed,Bachelor,30,22828,60,Married,1,Own,247,0.5342072015871824,8,1,0.2492967760289021,0,Education,0,19,26,3522,592,17246,83048,4697.166666666667,0.9343328794762829,7,1427,0.204828,0.1743297860183046,572.662730468946,0.1745015215844188,1
4223,2029-07-24,39,69215,553,Employed,High School,17,16240,36,Widowed,1,Mortgage,439,0.1495418170453845,3,3,0.5171399880619648,0,Debt Consolidation,0,28,3,16631,212,52195,24221,5767.916666666667,0.927820210792364,3,27974,0.22474,0.2322615060008579,630.561696654738,0.1854329315879051,0
4224,2029-07-25,54,20128,603,Unemployed,High School,30,39882,36,Single,1,Mortgage,257,0.3662466012436874,4,2,0.2102606331831845,0,Home,0,29,25,33679,239,84846,9796,1677.3333333333333,0.6320151678302113,5,75050,0.223382,0.251452282800386,1588.766296749279,1.100417108554817,0
4225,2029-07-26,23,65440,599,Employed,Associate,0,15086,96,Single,4,Own,497,0.6449580019760427,4,0,0.0990390135084887,0,Debt Consolidation,0,25,13,12973,2079,66586,18617,5453.333333333333,0.8786184750929348,2,47969,0.250586,0.2751239902211349,390.1504856721586,0.1626804069080975,0
4226,2029-07-27,46,128765,525,Employed,Bachelor,22,13247,36,Single,1,Mortgage,650,0.4577555218492787,3,1,0.439769865338141,0,Home,0,18,17,834,6664,61579,34218,10730.416666666666,0.9180124473625534,4,27361,0.235747,0.2289342138608618,512.0521131892261,0.1082951528619633,1
4227,2029-07-28,62,52765,604,Employed,High School,42,30138,24,Single,0,Rent,868,0.2461330608139149,7,1,0.3962136143834108,0,Home,0,22,13,2330,5233,46621,12843,4397.083333333333,0.7696771342235809,2,33778,0.2031379999999999,0.1776345658541647,1501.1702953442148,0.5388049567730613,0
4228,2029-07-29,45,94526,634,Employed,High School,26,15800,24,Married,2,Own,562,0.3128433561881789,3,2,0.2829401500224673,0,Debt Consolidation,1,20,20,3888,1956,87039,93194,7877.166666666667,0.7235543734593339,6,1597,0.1738,0.1550884608690657,769.9143671544043,0.1690854622627938,1
4229,2029-07-30,43,51912,583,Employed,High School,20,16618,48,Divorced,2,Rent,311,0.2704416905534567,4,0,0.3236186347633032,0,Auto,0,23,17,12228,6178,108632,10976,4326.0,0.5189071802508649,8,97656,0.220118,0.2521683795324891,553.0168423207898,0.1997265007676351,0
4230,2029-07-31,40,63838,613,Employed,Associate,20,34313,120,Single,2,Rent,179,0.4225532869374138,3,0,0.3799638515927296,0,Debt Consolidation,0,21,7,3235,1423,77465,19069,5319.833333333333,0.7138021130350907,11,58396,0.282813,0.2941872875048769,889.8548006597964,0.2009188509652175,0
4231,2029-08-01,21,83833,568,Unemployed,High School,0,21724,48,Single,1,Mortgage,312,0.257104820627904,5,3,0.4151185027291625,0,Home,0,18,1,1638,451,55912,54991,6986.083333333333,0.7560776727513994,6,9477,0.232724,0.2401302053792671,708.3986585015984,0.1460616213426596,0
4232,2029-08-02,56,22915,619,Employed,High School,32,19122,60,Married,0,Mortgage,288,0.2043846380265206,4,1,0.153100183911565,0,Home,0,27,18,1983,354,51199,244787,1909.5833333333333,0.8697167949170015,2,7763,0.214622,0.2043614441174986,511.2676788751538,0.4185560613790899,0
4233,2029-08-03,32,33837,571,Employed,Doctorate,9,38790,36,Married,4,Mortgage,313,0.243962243494411,4,1,0.1890249678521973,0,Home,0,27,17,1163,5461,51263,56591,2819.75,0.661673686829428,7,4232,0.23829,0.2207915183446124,1482.996509768417,0.636934660792062,0
4234,2029-08-04,46,99640,554,Employed,High School,25,5008,24,Married,0,Mortgage,516,0.4215305786087414,2,0,0.1887803178395584,0,Home,1,25,18,17305,1192,124512,17987,8303.333333333334,0.8321824855116731,4,106525,0.203008,0.1888231851590725,252.1601115078168,0.0925122575079666,1
4235,2029-08-05,21,98488,518,Employed,Associate,0,24175,48,Divorced,4,Mortgage,209,0.2425083877370099,2,0,0.098140714801048,0,Education,0,25,4,2141,191,12897,6781,8207.333333333334,0.850509270299535,3,6116,0.260175,0.280017241962691,842.5744929886531,0.1281262074147494,0
4236,2029-08-06,25,18259,619,Employed,Doctorate,1,22297,48,Divorced,0,Mortgage,405,0.3847949873299836,5,2,0.7406008029666574,0,Auto,0,31,4,820,1168,29543,40140,1521.5833333333333,0.8603408596189027,5,6809,0.207797,0.1956809073614607,673.3854210638327,0.7087258367252312,0
4237,2029-08-07,57,102992,559,Employed,High School,34,49027,36,Single,1,Mortgage,740,0.1239181926344687,3,2,0.4883264048261911,0,Education,0,19,8,7149,666,27380,8997,8582.666666666666,0.8113331817609413,6,18383,0.2545269999999999,0.2540637816879293,1959.8577341805503,0.3145709648338376,0
4238,2029-08-08,35,15000,617,Employed,Bachelor,15,58896,96,Single,1,Rent,254,0.1531248661533282,2,0,0.4401499526568108,0,Auto,0,30,20,4053,828,125969,23469,1250.0,0.5087208836689704,5,102500,0.285396,0.3076479637977495,1655.6725136333455,1.5277380109066765,0
4239,2029-08-09,57,71833,581,Employed,Associate,38,26234,60,Married,0,Mortgage,418,0.2800086557016126,4,2,0.6761273615253146,0,Home,0,24,10,8176,1612,347872,45465,5986.083333333333,0.818974853354093,5,302407,0.240734,0.2456918891284294,763.3908367644565,0.1973562296044085,1
4240,2029-08-10,39,60903,515,Self-Employed,Master,13,15803,60,Single,0,Own,140,0.5308775683780859,3,4,0.3490107219333562,0,Auto,0,22,1,1217,3786,12735,206044,5075.25,0.8106732200585959,4,2303,0.263303,0.2480592599277257,462.0426433841105,0.1186232487826433,1
4241,2029-08-11,18,25817,602,Employed,Master,0,24743,60,Single,1,Rent,403,0.2481277129293661,1,2,0.7122723117633224,0,Debt Consolidation,0,24,3,1049,420,63171,49083,2151.4166666666665,0.7065034687074296,6,14088,0.2287429999999999,0.2374204081832868,708.1058551554214,0.5164531224334764,0
4242,2029-08-12,50,32535,549,Employed,Associate,26,38892,24,Single,1,Rent,192,0.3110886103737983,4,1,0.2321162649281015,0,Debt Consolidation,0,23,15,1158,119,50185,15289,2711.25,0.9405859454156396,7,34896,0.239392,0.2625857471911201,2100.365104943751,0.8455011913116647,0
4243,2029-08-13,32,26865,588,Employed,High School,6,17577,36,Divorced,1,Other,592,0.1617781893172532,2,1,0.2309435966871992,0,Home,1,26,25,3949,434,43804,17565,2238.75,0.8375514085918879,1,26239,0.208577,0.2337059172214151,683.8004948639326,0.5698718011675858,0
4244,2029-08-14,48,35076,575,Employed,Associate,25,7841,60,Married,0,Mortgage,226,0.3424273980621027,5,0,0.4960159292252147,0,Debt Consolidation,0,24,1,7774,86,313059,49508,2923.0,0.9717318174513694,3,263551,0.225341,0.2193879321636749,216.2871093143432,0.151312729837271,1
4245,2029-08-15,40,200273,626,Employed,Doctorate,19,32217,36,Divorced,4,Mortgage,444,0.2753964429748739,5,1,0.0851585350244629,0,Home,0,24,8,3052,2733,39038,29819,16689.416666666668,0.5906241219234422,2,9219,0.204217,0.194495532373704,1188.2825010390538,0.0978034483553381,1
4246,2029-08-16,21,60759,578,Employed,High School,1,7534,48,Married,3,Own,133,0.4066476069402282,3,0,0.3615301253326375,0,Home,0,32,24,7055,118,36798,14240,5063.25,0.8766394193188193,3,22558,0.213534,0.2419178879686244,246.42172373221197,0.0749363992953561,0
4247,2029-08-17,41,138655,578,Employed,Doctorate,21,63013,60,Married,0,Mortgage,199,0.3421849824886097,5,3,0.245571254396365,0,Education,1,28,14,2419,3899,36453,8506,11554.583333333334,0.8748542880752663,5,27947,0.279013,0.2676430580500016,1915.255711949307,0.1829798315487482,0
4248,2029-08-18,66,49523,612,Employed,Master,43,24922,24,Married,1,Rent,258,0.2502414176420134,2,2,0.2532619183109329,0,Other,0,33,3,7002,2538,55075,37805,4126.916666666667,0.6510240990396592,7,17270,0.1939219999999999,0.1946505436284507,1261.921811802495,0.3682947669089098,0
4249,2029-08-19,45,48150,510,Employed,High School,20,5176,24,Married,3,Rent,675,0.268653968719715,4,1,0.3376838919866189,0,Home,0,27,3,604,3183,16612,311494,4012.5,0.9399484228881486,3,6164,0.225176,0.2021036362058092,263.9688984815827,0.2340109404315471,0
4250,2029-08-20,39,25799,577,Employed,Bachelor,17,19637,60,Single,3,Rent,386,0.0347398540026031,2,2,0.0622684649317301,0,Debt Consolidation,0,27,11,448,2208,52433,28080,2149.9166666666665,0.8818704819504549,3,24353,0.2361369999999999,0.2222478274904213,544.8652428382853,0.4329773601325409,0
4251,2029-08-21,52,48002,639,Employed,High School,31,12537,72,Single,0,Mortgage,186,0.090381565606449,6,1,0.4927662192974212,0,Home,0,22,4,10460,2583,43684,23619,4000.1666666666665,0.6987639819287139,7,20065,0.208037,0.2438952007516738,333.030254464683,0.1297521572762842,0
4252,2029-08-22,42,36467,589,Employed,Bachelor,18,10715,60,Widowed,1,Own,227,0.5011406544451082,3,0,0.1255732003167548,1,Debt Consolidation,0,24,23,2884,1171,146997,14307,3038.9166666666665,0.8743328284409095,5,132690,0.221215,0.1957001354125997,281.32448358514034,0.1672716100315815,0
4253,2029-08-23,42,61794,603,Employed,Associate,21,9819,24,Single,1,Mortgage,769,0.208443359562316,0,1,0.4357232673213289,0,Debt Consolidation,0,27,29,8847,1649,56327,13130,5149.5,0.7590892366999747,8,43197,0.1833189999999999,0.1705207131972786,485.7192992100324,0.2436584715428745,1
4254,2029-08-24,26,26592,579,Employed,Associate,3,13458,48,Divorced,2,Own,160,0.1925041822044503,4,0,0.3179973954797449,0,Other,0,28,11,5501,9315,88768,6519,2216.0,0.6761118552850635,4,82249,0.218958,0.216952732485707,421.7855100453277,0.2625385875655811,0
4255,2029-08-25,42,29990,548,Employed,Associate,19,60597,48,Married,0,Mortgage,546,0.282310742993593,4,2,0.3580241056646876,0,Debt Consolidation,1,38,3,547,1939,11592,67684,2499.1666666666665,0.5386238410294968,8,7987,0.281597,0.2514472309551218,2014.1168831650507,1.0243882160046889,0
4256,2029-08-26,52,74641,535,Self-Employed,Bachelor,30,13354,24,Divorced,4,Rent,324,0.1693406027470337,4,2,0.0040777842000525,0,Other,0,15,25,42635,5578,388440,17648,6220.083333333333,0.7605137538537856,4,370792,0.220854,0.2360650894724813,703.4206995690882,0.1651779637843686,1
4257,2029-08-27,29,47186,593,Employed,Bachelor,7,8745,60,Single,3,Own,479,0.2290058553963993,3,0,0.0635038423367863,0,Debt Consolidation,0,19,12,391,2700,14467,16642,3932.1666666666665,0.8289527198538565,5,10552,0.217245,0.2107636094194563,236.95742768890116,0.182077080749943,1
4258,2029-08-28,57,39758,618,Employed,Bachelor,31,10748,36,Single,0,Mortgage,235,0.2978453602062084,4,1,0.2057658924480543,0,Auto,1,19,25,1543,1761,15546,205715,3313.1666666666665,0.6194388765013044,2,1859,0.186748,0.1547936974065122,375.11098099430745,0.1841473859834924,1
4259,2029-08-29,38,29782,611,Unemployed,Doctorate,14,42209,48,Married,1,Rent,283,0.1326698142122524,2,1,0.2348685506782321,0,Other,0,20,2,1745,2672,228228,21035,2481.833333333333,0.8574749686590085,5,207193,0.231709,0.2078208619316411,1302.088848816667,0.6386765894097106,0
4260,2029-08-30,29,31300,554,Employed,Bachelor,4,17522,48,Divorced,0,Rent,132,0.3301633854255117,3,0,0.2857991860778327,0,Other,0,18,8,4486,796,10866,5062,2608.333333333333,0.7471809388248742,7,5804,0.235522,0.1998239161562644,533.0364374887148,0.254966046321552,0
4261,2029-08-31,51,94061,607,Employed,Bachelor,30,23276,48,Single,1,Rent,955,0.514266871537165,2,2,0.5950107547378426,0,Home,0,24,22,2488,3767,28512,88057,7838.416666666667,0.6824866120987282,4,8903,0.214776,0.2299689277469609,745.9904270521691,0.217006890471354,1
4262,2029-09-01,36,53415,531,Employed,Associate,11,9287,36,Divorced,0,Own,312,0.2851675056631445,3,0,0.2686997388188407,0,Auto,0,26,2,941,1091,27203,2378,4451.25,0.9513862053372804,3,24825,0.228787,0.2177937645911983,353.6156423801409,0.149534544763862,1
4263,2029-09-02,49,29162,568,Employed,High School,25,36297,60,Single,1,Other,589,0.372681595032368,2,1,0.1546107603354468,0,Debt Consolidation,0,19,28,1308,767,51406,94448,2430.1666666666665,0.8577638895201323,4,3054,0.257297,0.2858580271716434,1142.9989572357483,0.7127078899536721,0
4264,2029-09-03,36,27122,560,Employed,High School,16,9856,36,Divorced,3,Other,219,0.2476667862462648,4,2,0.1594140127391024,0,Education,0,28,28,2142,359,35456,18498,2260.1666666666665,0.7779909979172902,5,16958,0.214856,0.2120985630576661,372.38827665169714,0.2616569323729948,0
4265,2029-09-04,39,23030,620,Employed,Associate,15,25519,96,Divorced,0,Mortgage,444,0.2901672144257804,5,1,0.191289276218375,0,Debt Consolidation,0,28,26,2168,1216,165666,56647,1919.1666666666667,0.959156779473519,0,109019,0.250519,0.2752657766152667,660.212668378794,0.5753604872143087,0
4266,2029-09-05,45,43423,623,Employed,Bachelor,24,12894,48,Single,2,Mortgage,588,0.4335977994134393,3,1,0.5971047157245772,1,Debt Consolidation,0,20,9,6716,1347,41470,23266,3618.5833333333335,0.7241564942459556,6,18204,0.196394,0.1841920124353942,381.5915306694737,0.2679478241492685,0
4267,2029-09-06,43,48411,579,Employed,Bachelor,24,6631,24,Married,3,Rent,285,0.1658580357328268,2,0,0.2355416829825296,0,Other,0,25,7,4487,419,24099,7277,4034.25,0.7903706279113578,6,16822,0.192131,0.1844098331957059,332.4613349255818,0.1530548019893615,1
4268,2029-09-07,18,30794,381,Self-Employed,Doctorate,0,19868,48,Married,4,Mortgage,378,0.4232932478490738,2,3,0.2704457012326646,0,Other,0,32,18,1809,1091,263752,3448,2566.1666666666665,0.8175936103754219,4,260304,0.3243679999999999,0.3459233633593722,769.394245544106,0.447123821086227,0
4269,2029-09-08,26,161218,476,Employed,Associate,2,8633,60,Single,0,Mortgage,436,0.2607177319968772,5,1,0.4937690073638003,0,Auto,1,26,7,1839,3196,125699,77944,13434.833333333334,0.8682292953343288,5,47755,0.275633,0.2895517427397472,273.7920178223475,0.0528322160916781,1
4270,2029-09-09,51,83078,617,Self-Employed,Bachelor,28,33001,36,Married,1,Rent,339,0.3040197650766164,5,0,0.4159038082682616,0,Home,0,11,17,5537,575,91985,24842,6923.166666666667,0.7202054823857716,0,67143,0.209501,0.2344721610292402,1285.164475027432,0.2345984941901488,0
4271,2029-09-10,38,49821,500,Employed,Master,16,16360,12,Single,0,Own,320,0.612491841481229,3,0,0.2117049455667074,0,Education,0,25,18,893,1475,167834,19463,4151.75,0.5464475245112864,7,148371,0.23136,0.2453305697287283,1551.2184558246745,0.4507059567229901,0
4272,2029-09-11,33,42635,450,Employed,Associate,11,10964,24,Single,1,Other,268,0.2761597127568249,5,2,0.3817648105412912,0,Home,0,23,21,27805,1134,28939,15173,3552.9166666666665,0.7954453999153919,2,13766,0.260964,0.2784583675151595,600.9365290231676,0.2445699155219423,0
4273,2029-09-12,23,17650,436,Unemployed,Associate,0,38893,36,Single,0,Rent,398,0.2201058428376428,3,0,0.4283654709505757,1,Home,0,32,16,1326,813,352037,31577,1470.8333333333333,0.7397105490125909,9,320460,0.3058929999999999,0.3094299125494518,1671.2212214813578,1.4068359579476657,0
4274,2029-09-13,27,26578,570,Employed,Master,7,22614,60,Single,1,Mortgage,403,0.1384032149892993,3,1,0.2117276877762637,0,Auto,0,21,25,4496,1453,237059,55799,2214.833333333333,0.6048508066341381,3,181260,0.242614,0.2473657689997094,660.2629682098842,0.480064550324276,0
